"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCN1",141.72540769277,5.05150053664086,1.00288673082804,5.03696018838545,4.72983107316834e-07,5.31907948617537e-06
"CLDN10",306.406171206484,3.53194684696703,0.717217612201508,4.9245121520729,8.45710735294035e-07,8.93416491255323e-06
"ACRV1",15.1255621675263,3.4285475337573,0.753508686622944,4.55011016412204,5.36178366570559e-06,4.52009450902485e-05
"GOLM1",7178.25811641581,2.85043762948307,0.337097636281288,8.45582206071759,2.7712794135216e-17,2.31741896451592e-15
"PSAT1",996.221186861881,4.53496759985089,0.629196677883429,7.20755172310537,5.69668044785957e-13,2.27372749646619e-11
"MSI1",126.231239564544,2.92466478873836,0.806676634065501,3.62557270811054,0.00028832175791468,0.00146398963777452
"HNF1A",63.8616869924385,4.77444835533238,1.08321706661946,4.40765614064099,1.0449526662113e-05,8.02125905075245e-05
"RNFT2",174.681953230666,2.75779823376331,0.497872129000876,5.53916974484519,3.03908970154928e-08,4.59770568566392e-07
"BICDL1",615.397659887277,2.88715108711451,0.508802253064439,5.67440704070322,1.39169864129678e-08,2.2840466054755e-07
"EPHA7",161.320220379567,3.20134407161623,0.837798071897077,3.8211404143808,0.000132835990409402,0.000746005615019983
"TROAP",400.259376370703,4.64397982145502,0.539208648105852,8.61258408552705,7.14318684009975e-18,6.7385046434974e-16
"B4GALNT1",213.973949288637,3.48334972003775,0.758299060547441,4.59363581107828,4.35589306018073e-06,3.77527269061754e-05
"ESPL1",586.550303902452,4.06456880319959,0.542006786553035,7.49911053521812,6.42523295246381e-14,3.12754036400419e-12
"PKIB",431.913749694124,2.41127084518582,0.500293388641883,4.81971359192165,1.437644617036e-06,1.43006487853223e-05
"EMX1",2.11830240035543,2.40478754491426,0.831401325121333,2.89245094066131,0.00382248874383355,0.0130771160696802
"ZNF670-ZNF695",4.06387342222473,4.17075527203336,1.18025729912421,3.53376782768316,0.00040968078061449,0.00198653409954295
"IGF2BP3",185.328701979217,3.3634991405984,0.810176982727137,4.1515609703901,3.3021526508208e-05,0.000221069920426944
"BRIP1",243.359206312182,3.30433136624631,0.44086773872308,7.49506275015022,6.62666526529928e-14,3.20508774028638e-12
"BLK",57.2457913457263,2.12670229876565,0.677959974865124,3.13691423920527,0.00170736060637423,0.00661716637935487
"IL36G",3.00712915551764,3.33238530725085,0.982337215953992,3.39230281936801,0.000693077963178234,0.00310179902399449
"IL36RN",52.7636806712527,6.27440907874607,1.17210029726252,5.35313325438118,8.6444140702716e-08,1.1718724988731e-06
"CTSV",387.27791699403,2.38738418516884,0.748140477173832,3.19109078844043,0.00141736734109346,0.00567071136169342
"LMX1B",123.738237422537,4.49118993177335,0.857899273216415,5.2351016861631,1.64894057133094e-07,2.08667762211276e-06
"DSCC1",402.688184339335,2.87925615018569,0.542657858092579,5.3058407010011,1.12154872734163e-07,1.47828151827263e-06
"ARHGEF39",179.265049533897,3.44572329173998,0.371372591477465,9.27834571213656,1.72130212975708e-20,2.63728901478016e-18
"IGFBPL1",411.15020683603,3.1357464106781,0.672415638386837,4.66340494132608,3.11019886291058e-06,2.81980658623454e-05
"TFAP2A",238.479915253741,3.89856021821399,0.575326077239541,6.77626197115831,1.23324975248087e-11,3.77397568356378e-10
"TINAG",4.58641590146686,4.15219255893801,1.3641128679198,3.04387756804162,0.00233550166639839,0.00862039895589472
"TUBB2B",917.93558090119,5.65457632216842,0.891435411710695,6.34322604631232,2.25002908920874e-10,5.50410122182128e-09
"HMGA1",8281.24971520843,2.64210958187127,0.532501811942034,4.96169125178279,6.98820149249733e-07,7.5358361772424e-06
"TCF19",1201.25217284703,2.11673422050528,0.515902230252538,4.10297551818902,4.07870423128309e-05,0.000266112428968167
"SLCO5A1",171.378513615761,3.99725685213943,0.56850519722538,7.03117028946835,2.04808352342444e-12,7.38636631220483e-11
"SULF1",2794.30712698632,2.25051517250647,0.281732585544208,7.98812522221834,1.37006250501284e-15,9.2535967239462e-14
"TMPRSS4",1873.12171227291,4.89551709969777,0.676882983288133,7.2324422692923,4.74384325860453e-13,1.92357367230342e-11
"MMP7",2449.71654761354,2.57226426648448,0.702029248701278,3.66404145018609,0.000248266581246646,0.00128606257846147
"MMP13",477.79639627527,6.16114530275111,1.08581751277237,5.67419960562261,1.39338588034351e-08,2.28517286367543e-07
"UNC13C",14.3257840666312,2.74627070722358,0.801954360000472,3.42447256876559,0.000615994028442926,0.00280409325529881
"KIF23",491.680798275284,2.57865447924758,0.429152873915554,6.00870840202038,1.87007122026533e-09,3.72204497710874e-08
"ITGA11",558.86082557226,2.48556952159305,0.411847686196046,6.03516689519503,1.58798478670868e-09,3.20531429670844e-08
"KNL1",372.950325328394,3.05461469402072,0.488472375098947,6.25340316000873,4.01603627566352e-10,9.29727762262213e-09
"ITPKA",185.71376487728,4.55940956979482,0.709829564557039,6.42324551900014,1.33399071127902e-10,3.41026583961799e-09
"STRA6",192.556430293196,3.94238092782386,0.65922698701451,5.98030876387208,2.22715055347188e-09,4.36051629375725e-08
"BCL2L10",4.956918779074,2.46863694184447,0.775646853896131,3.18268156370948,0.00145917997082244,0.00581354616996604
"BRDT",21.6836292129901,2.9377376900859,1.15882001593186,2.53511127672707,0.0112411611419731,0.0319462800585217
"SLC44A5",298.543836873748,2.90409117060124,0.719363279118741,4.03703004434549,5.41321386232079e-05,0.000340623647361966
"CGREF1",139.580399876024,4.4410439018973,0.678030203018962,6.54992046390167,5.75677354122492e-11,1.57014794710423e-09
"LHCGR",6.76563445932567,3.61405050983466,1.08398616144162,3.33403749825391,0.000855951176166798,0.0037050643535669
"TRIM54",28.35824294437,2.93655980110214,0.639830612267946,4.58958940819228,4.44118739504097e-06,3.83899534424045e-05
"KIF11",775.653587427584,3.03612950239938,0.395917097785124,7.66859910669273,1.73884980140365e-14,9.40668296593458e-13
"CEP55",655.013940419561,3.38508449891823,0.529273065190782,6.39572410074947,1.59788297943473e-10,4.03965343715565e-09
"GPR87",2.78432349455568,3.80247192688807,1.3834556905649,2.74853177649327,0.00598628320529834,0.0190044304399605
"ADAMTS14",118.563367411043,2.2660664875782,0.371223702673485,6.10431519124023,1.03242371422737e-09,2.15047454124969e-08
"DNA2",327.936156329842,2.79518981706963,0.441374386894255,6.33292257110357,2.40560302750885e-10,5.82370217550366e-09
"CHRNA1",32.0372517132294,2.02128188198856,0.583095266613876,3.46646937082246,0.000527341813826032,0.00246492347826259
"FGF5",2.22893591604899,3.37274838068174,1.25152652832954,2.69490762228068,0.00704081481581225,0.0217076287293052
"IL21",9.02991955291147,3.09059400991159,0.865024305822847,3.57284065789537,0.000353129653507901,0.00174417932927994
"CXCL9",3975.9381630029,2.25818819534396,0.657037192283685,3.43692597902275,0.000588356370360386,0.00270116180113201
"CENPE",432.722171078848,3.16743826522163,0.466166444103592,6.79465093484454,1.08575091968156e-11,3.35407411981196e-10
"EGF",250.374895091025,2.36011146957461,0.61798647124092,3.8190342012431,0.00013397518843985,0.000751848470229434
"SHISAL1",128.259418861345,2.78212740987468,0.697409082856645,3.98923311764002,6.6287252793955e-05,0.000405594128660734
"PLCZ1",2.68053698999851,3.10185355796195,1.25255721816098,2.47641665625154,0.0132708605117051,0.0365850108225715
"INHBE",79.4276114941394,8.04839737849708,1.48836263649769,5.40755134611281,6.38922293685095e-08,8.91712159949821e-07
"LGR5",422.168900298696,2.43638191759615,0.883532944989274,2.75754507108473,0.00582371842351695,0.0185839625231295
"FOXN4",63.9383031064167,5.28916759388066,1.39864588683868,3.78163453927256,0.000155801980082244,0.00085685459005
"PDX1",71.6305166039047,10.2700559586336,1.92946542903702,5.32274681063309,1.02211963935753e-07,1.35865356618276e-06
"CDH24",571.546627285658,2.25700071934408,0.517255625667674,4.3634145427239,1.28047973892272e-05,9.58742930792617e-05
"NOVA1",262.592841105653,2.63226670211841,0.558793325131252,4.71062660152595,2.46956334463868e-06,2.30206866454702e-05
"SYT16",40.7065193297,4.34282698223449,0.749455807770272,5.79464050743027,6.84676813415136e-09,1.20327074468469e-07
"SORD",728.686548701256,2.03674185615646,0.310936026521509,6.55035660853396,5.73998483829779e-11,1.56744155351077e-09
"GCNT3",557.910656527132,4.42823015948181,0.675641982000747,6.55410746734344,5.59756465281548e-11,1.53038087975e-09
"PIF1",170.265603162214,3.23106237306672,0.527908915120321,6.12049215408741,9.32867765466558e-10,1.97371994604597e-08
"FANCI",828.220836705958,2.28520639647596,0.36918534485962,6.18986216082029,6.02168485698721e-10,1.32181772692462e-08
"TICRR",147.716700908398,3.20808945834862,0.440693106895363,7.27964519560851,3.34699267107014e-13,1.37921472360759e-11
"CHST4",52.660569645574,2.12401226121469,0.784479120683682,2.70754466908385,0.00677829483396696,0.0210590218786924
"ADAMTS18",32.5373890278728,3.69891712651463,0.795085488473928,4.65222567904524,3.28371415204087e-06,2.95133505421028e-05
"RPL3L",6.22688432705672,2.68552913600915,0.665726268604468,4.03398403016108,5.48390466031961e-05,0.000343934229369331
"SPACA3",8.91989516576907,2.58676881032765,0.953284818367659,2.71353194815067,0.00665701488413411,0.0207301858941342
"PRELID3A",127.625432632939,2.05630189342159,0.471672583858595,4.35959596506475,1.30302802449282e-05,9.73390928375217e-05
"GREB1L",74.1464154305763,2.84535787098585,0.528100105430727,5.38791384763145,7.12802035589391e-08,9.83830572579819e-07
"CARD14",224.276591324254,4.30412514529924,0.564731003092102,7.62154923624279,2.50648996282956e-14,1.32483481634204e-12
"PLPP2",2413.28277206169,3.19610047827142,0.461099746974694,6.93147306898615,4.16480749509779e-12,1.41485699859505e-10
"PGGHG",3528.33262155416,2.1402943973087,0.558074922086555,3.83513810172024,0.000125493761701073,0.000709167562839808
"TRPM2",523.553518916178,2.14045052905442,0.333491798524976,6.41830035557567,1.37804170989178e-10,3.51500717263904e-09
"CBLC",345.664578910237,2.97451397350253,0.248811504485784,11.9548892228674,6.12151510103911e-33,4.81889890488351e-30
"SLC6A3",207.217266754992,4.08453183913228,0.86193455547481,4.73879578581492,2.14992034044755e-06,2.03907484221342e-05
"TM4SF5",3.95478153881608,3.64218640864548,1.17598497568281,3.09713685460202,0.00195399642101474,0.00742596708762204
"SLC2A5",146.547317624092,2.7184396230258,0.506204901093248,5.37023568352421,7.86338070801777e-08,1.0762177349121e-06
"PADI3",1.83097431643287,3.40063603804763,1.21893972561843,2.78983116767509,0.00527355332907341,0.0171289597261031
"PADI1",17.9154557150372,4.5134008872155,0.979420071265328,4.60823809888291,4.06095476440945e-06,3.546577517854e-05
"DMRTA2",18.4055433242827,4.93482371541877,1.07570387556428,4.58752992112267,4.48521160936041e-06,3.87118698790506e-05
"PLK4",321.964208934244,2.63935477066373,0.388593461731756,6.79207199962016,1.10534355565481e-11,3.40998486919509e-10
"KIF2C",721.770258569207,4.2150486774142,0.537852005410948,7.83681874383581,4.62104349442677e-15,2.74009875153945e-13
"NECTIN4",1289.4549582998,2.34720894950033,0.454074541045468,5.16921504582944,2.35079273134482e-07,2.86678671281361e-06
"NUF2",514.0189305665,4.40979247777493,0.576193092680436,7.65332409186074,1.95849486667162e-14,1.0446373670852e-12
"FCRL5",208.649794492231,2.94223965409416,0.612207845034276,4.80594895664793,1.54019193878744e-06,1.51817969648439e-05
"CRABP2",4139.27375916782,5.7046302745119,0.768142114333316,7.42652976326268,1.1148381995803e-13,5.06984885621886e-12
"FAM163A",4.46050862290762,2.32840992600919,0.943360795957822,2.46820721826275,0.0135791686066821,0.0372902809200825
"HORMAD1",34.6916157981596,2.89339732119201,0.936178616848587,3.09064666626537,0.00199721141026649,0.00756501398456507
"SYT14",7.94521033025056,3.62492496974615,1.26296312815767,2.87017482056975,0.00410244915162699,0.0138768427444796
"DTL",609.216373358851,2.52696962222826,0.498411287479965,5.07004894492852,3.97713409243635e-07,4.57170162115959e-06
"HHIPL2",144.597638228159,5.87660290588895,0.948981799355632,6.19253489358724,5.92042373525268e-10,1.30103769167775e-08
"NUP210L",36.6190580603054,2.27161065589154,0.66950930714377,3.39294858436335,0.000691446153050015,0.00309753222684042
"EFNA3",73.4126152755775,2.85492401814604,0.335448855089619,8.51075797347203,1.72799991100658e-17,1.53496147736845e-15
"HCN3",240.80901164227,2.85440248301986,0.506593084799938,5.63450739590556,1.75559427198422e-08,2.81252362351774e-07
"PPFIA4",188.210872910121,2.8822031520385,0.397558671028575,7.24975547529019,4.17524720160602e-13,1.70208425652614e-11
"SYT2",87.0783832436029,3.11406880365933,0.599282922982471,5.19632494809204,2.03266826179742e-07,2.51783959569036e-06
"ATP6V1C2",96.6659563578225,2.79115302765635,0.564963762822384,4.94041071539281,7.7958184375833e-07,8.29313788963603e-06
"ABCG8",5.67517071909779,2.60098355682421,0.746797118590786,3.4828516233864,0.000496103243785812,0.00233950443139564
"DQX1",14.1742851909859,2.17347098413581,0.707163490061813,3.07350565276755,0.00211559679645614,0.00794227253186931
"CNGA3",33.4968265774094,2.79008603606518,1.12030635494966,2.49046702603999,0.0127575333127598,0.035430867152919
"CDCA7",1105.85944409833,4.46737033298591,0.52630293906163,8.48821087898728,2.09842536871892e-17,1.80093807302572e-15
"CCDC150",65.9925628582787,3.15702926734789,0.446614712164839,7.06879818634967,1.56281233177947e-12,5.72671632779994e-11
"ABCA12",89.4808913327036,4.20704541094632,0.650096853754654,6.4714132773423,9.70904773771366e-11,2.55060817956577e-09
"TRPM8",224.058436902877,7.05900335121188,1.06009929242093,6.65881337878396,2.76047176899112e-11,7.94688650873873e-10
"HES6",3018.6919497811,5.5187767374727,0.813377754437935,6.78501066369379,1.16077937193127e-11,3.56654539459205e-10
"MED12L",41.799771370902,2.26598456717977,0.619156468718321,3.65979309215722,0.000252418982450793,0.00130520338626708
"FLJ33534",6.98748759285509,2.25793613184969,0.595298633179437,3.79294694461207,0.000148869972723705,0.000823093389999871
"STXBP5L",24.5985365641844,4.50216011957454,1.19705305649141,3.76103640115208,0.000169210800719871,0.000919368284922934
"TM4SF19",18.4165318863491,2.50250824591264,0.778913510084848,3.2128191558008,0.00131439022753673,0.00531648024529342
"DDIT4L",133.685817233584,2.16613495337165,0.490902811262005,4.4125535720665,1.02158505338545e-05,7.87099736204406e-05
"CCNA2",671.508681557588,3.61759198441805,0.532749796720519,6.79041457488504,1.11811768748024e-11,3.4447380145056e-10
"GLRA3",62.6336308691132,4.4199820350959,0.859869242263068,5.14029554477732,2.7430666112681e-07,3.30107894932205e-06
"CDH18",15.9033557962274,4.04191938308969,1.26324799670135,3.19962461341251,0.00137606686074146,0.00553554720068139
"ADAMTS16",130.16416308106,2.41156647966675,0.528009604555849,4.56727767612355,4.94099288855015e-06,4.19947604812775e-05
"MEGF10",60.6437777353477,4.15930215721218,0.680977800532414,6.10783810274034,1.00989715515034e-09,2.1151151914762e-08
"CXCL14",6827.22931554363,5.80092684644688,0.920075303233869,6.30483920833203,2.88493236742107e-10,6.86042927248497e-09
"SLC25A48",4.54707001567897,3.38209566892971,0.995441537641535,3.3975834250827,0.000679838558787097,0.00305392256169827
"GFRA3",754.152262745139,5.25191890355986,0.883916341409692,5.94164702870406,2.82172489546181e-09,5.40866143060433e-08
"LGSN",357.424605634963,4.75152296230205,1.01815288856086,4.66680693605679,3.05916525198224e-06,2.7768462639166e-05
"SCUBE3",324.950745254545,2.08234967019886,0.578455013702577,3.59984721520547,0.000318404210366586,0.00159544550449052
"ANO7",88.3893047342891,2.07044468810084,0.448816854670045,4.61311705778731,3.9667475004709e-06,3.46828336607622e-05
"CRIP3",17.248076987493,2.957856131712,0.801724627480352,3.68936668567599,0.000224812996033801,0.00117577454443428
"TTBK1",39.1283380233471,3.01499344140174,0.664499240528276,4.53724136539994,5.69948629256663e-06,4.7573518308228e-05
"LINC00525",3.90665377011292,2.13417193632291,0.800783168500834,2.66510588667634,0.00769640850677948,0.0233366064286451
"CDCA5",887.584787973773,3.59166572989021,0.54490316431838,6.59138350643097,4.35746664835888e-11,1.20431726531943e-09
"NCAPG2",1272.84200637223,2.54680141820713,0.450129786112556,5.65792688415935,1.53212375755059e-08,2.4894557481226e-07
"RAB19",165.809793221455,2.12375103332937,0.375291835236432,5.65893215340381,1.52317751338035e-08,2.47668229721938e-07
"SYTL5",230.814763052655,2.33952010909315,0.631626148930266,3.70396335404323,0.000212256934564082,0.0011193378515046
"FRMPD3",98.5654122716871,2.4086966166167,0.575801423904832,4.18320712075003,2.87425305777521e-05,0.000195752753746869
"IGSF1",46.4657434739501,3.09246310704467,0.911489427405026,3.39275806615639,0.000691927209615733,0.00309847121779474
"CHRNB3",1.69989190993159,2.63832263896144,1.02945159722143,2.56284282435666,0.0103819035679408,0.0299177577067053
"ST18",44.0069136896194,3.28593231054698,0.776135874092029,4.23370755074434,2.29869834892773e-05,0.000160627439876557
"RGS20",30.7668613836125,2.12690767091568,0.688960218169778,3.08712697021289,0.0020210125170791,0.00763543004113361
"GINS4",222.350400334682,3.40348779150555,0.510480955033726,6.66721795973895,2.60697793543866e-11,7.56222354359964e-10
"SACK1A",1924.29470589156,6.16466709038285,0.84152860917357,7.32555854094718,2.37905744525338e-13,1.02281548809208e-11
"CDKN2A",546.553713045867,3.85611864626112,0.447256154285254,8.62172294179711,6.59541265238105e-18,6.27361147671696e-16
"PTGES",687.121939486669,2.44151036554418,0.547344344262877,4.4606478373906,8.17122682996559e-06,6.49289722594098e-05
"CACNA1B",57.0598984694275,4.83386213029487,1.05555802567999,4.57943761753967,4.66227813297161e-06,4.00282615635986e-05
"MKI67",2074.72580929256,3.30532531775184,0.473305812530762,6.98348769493934,2.87940677852879e-12,1.00664590117969e-10
"INA",188.370087927727,6.41894306913891,1.14425077539411,5.60973451552003,2.0263723049689e-08,3.19696291293262e-07
"ADAM12",330.531069693723,2.09129351616101,0.422531974854029,4.94943256515317,7.44301601004457e-07,7.97413218215751e-06
"TENM4",542.188992591934,2.49006913265184,0.421452141861461,5.90830816911679,3.45638987569856e-09,6.52115078283657e-08
"P4HA3",136.093628619674,2.08216116372428,0.439416328708101,4.73847016528928,2.15337725158045e-06,2.04065791931632e-05
"CHEK1",604.207849507206,3.49529438516164,0.447133619414645,7.81711379640258,5.40482400550501e-15,3.17189530132838e-13
"KIRREL3",48.4443791615515,2.03634065066863,0.609237613556262,3.34244079051855,0.000830450702042647,0.00361318068933326
"C20orf144",9.4296286505075,2.20715759233431,0.449553440513415,4.90966677913446,9.12312818227398e-07,9.54062726858143e-06
"TLCD3B",7.36538893806979,2.8917500174839,0.627634853468231,4.60737640923612,4.07781429101632e-06,3.55857883981695e-05
"HMGA2",321.85398126675,4.40178609242735,1.04699222563392,4.20422041793312,2.61983543263804e-05,0.000180091005997271
"MKX",325.277545726307,3.10240546372459,0.785844735849457,3.9478605915341,7.8852696858559e-05,0.000471979081432628
"LYPD1",54.6160023533132,3.44790108256301,0.565601509033871,6.09598989304771,1.08762285541178e-09,2.25721292419958e-08
"LYPD6B",254.589452132045,2.46361032233156,0.799575230310735,3.08114887622787,0.00206203519451185,0.00776018433661189
"CNDP1",11.262167855345,3.25525756658891,0.864122746037033,3.76712403592881,0.000165138964969208,0.000900826148454491
"POU2AF2",19.9147466331017,2.6533553246527,1.08435392400388,2.44694584112852,0.0144072486272243,0.0391458080112954
"PRSS53",18.6442651677284,2.04333912910251,0.360275108462807,5.67160783830132,1.41463509220386e-08,2.31503258207325e-07
"SLC7A11",1754.35465736277,4.13795933383113,0.63198456510586,6.54756391580228,5.84831940646725e-11,1.59321340966875e-09
"ABTB3",251.632812638342,3.14544385732823,0.578258767328451,5.43950915238198,5.34275647094962e-08,7.60410146354793e-07
"NPAS3",297.362380193784,3.86770107384315,0.894197910462347,4.32533002883371,1.52303666795812e-05,0.000111655119116301
"AKR1C2",14473.4704030843,5.64657566271881,0.956857734924414,5.90116530036187,3.60943043901227e-09,6.78745366492677e-08
"CENPU",638.929105566155,3.25643779063126,0.499980777524381,6.51312597807315,7.36027299824568e-11,1.96753714610012e-09
"POU4F1",44.7813816603476,6.46157755812342,1.25096390403266,5.1652789799079,2.400805671245e-07,2.91997829882004e-06
"SPC25",216.646459439615,3.47791800298609,0.544865415547165,6.38307718520452,1.73564366703503e-10,4.34462820994986e-09
"SH2D6",8.70163751159193,2.45293370287508,0.718729122002191,3.4128764617772,0.000642810747058763,0.00290818996127715
"GRIA4",8.97032104697216,2.2816286909292,0.661658399310028,3.44834841257734,0.000564025966269919,0.00261124463712837
"ANKRD22",681.287220064191,3.15486468634816,0.571058686731919,5.52458925789741,3.30257308373655e-08,4.93419116025011e-07
"STK32B",229.982106812352,2.40076243820596,0.690790744497877,3.47538304085274,0.000510124384693224,0.00239474184210603
"JAKMIP1",8.23400338520692,2.40522508609548,0.731547654859034,3.28785837822002,0.00100952609178807,0.00425997618288906
"ZIC1",80.318813772291,5.92827980973555,1.46557742975179,4.04501303676569,5.23202125335652e-05,0.000330406122248619
"LGI2",204.85761701649,2.19821305519835,0.449650124939288,4.88871888002957,1.01494308618068e-06,1.05079980564257e-05
"CENPH",353.719695431535,2.30988068386967,0.3533801717207,6.53653166962442,6.29618108207405e-11,1.70302746353873e-09
"TEKT5",11.3479552892086,2.49646736799576,0.476203642655111,5.24243652164546,1.58469918193223e-07,2.01543719355603e-06
"CLGN",283.591379789352,2.85882867864897,0.80926255665186,3.53263431645315,0.00041144116067915,0.00199379967249932
"ADGRF1",2276.65884981426,3.13544257514503,0.805218287952136,3.89390382963011,9.86437700010502e-05,0.000574914124420213
"ADGRF4",120.004831856817,4.17616257010389,0.840469387595946,4.96884554242869,6.73526918773277e-07,7.28717821264225e-06
"PLEKHG4B",810.384163187583,2.85662318995732,0.718547160124037,3.97555421339945,7.02155455886634e-05,0.000426770684303407
"CABYR",313.182842873478,5.61258527867291,0.723979081098982,7.75241360586435,9.01621573866717e-15,5.13294735905319e-13
"JPH3",25.0674943200096,2.72314085845476,0.774410376717379,3.51640543609164,0.000437432450725909,0.00210352151147945
"CDH12",40.2214728357915,4.87167880434992,1.08704017144674,4.48159960626495,7.40856407186762e-06,5.97808739331238e-05
"UCHL1",4023.18464707266,5.35788635865277,0.825151689867632,6.49321382291813,8.40242980588328e-11,2.2382621941483e-09
"C10orf90",9.07368401554891,4.83680011237553,1.26838585497401,3.81335071926882,0.000137095346943623,0.000766531882286548
"TMPRSS15",4.45995024630853,3.11028271194454,1.26389842409344,2.46086445924281,0.0138602717148255,0.0378850745902481
"SKA1",225.952991029056,3.59106091072115,0.541825029126007,6.62771322416339,3.40926976821018e-11,9.60866907882348e-10
"CCDC144CP",3.93993306933954,2.13330195230953,0.672060613321134,3.17427016257857,0.00150213803626237,0.00595042672737004
"EME1",95.3583869738726,3.15211472764943,0.489153101708885,6.44402481889072,1.16346046400253e-10,3.00459716433414e-09
"EPHB1",171.38705905188,2.95234103280175,0.644885012365261,4.57808907974675,4.69242872942362e-06,4.02266073841576e-05
"PROM2",2034.47239044107,3.12495060853523,0.386319653812488,8.08902828964541,6.01426028366799e-16,4.21164257717351e-14
"GOLGA7B",457.648929958864,2.99625681985168,0.485208429990693,6.17519530711605,6.60817303952683e-10,1.4381123195363e-08
"GPR78",5.16132913117063,3.26646558555074,1.28625344890488,2.53951939902033,0.0111004889108675,0.0316252416505921
"MAGEC1",19.6734675872976,7.62569398280553,2.74739304760864,2.77561086115546,0.00550981113382547,0.0177534902433453
"SLC24A2",8.48627323744866,4.93403475172512,0.853520462209545,5.78080429255577,7.43443358475208e-09,1.2945895065317e-07
"KIF5A",73.6260514539888,3.81970695492988,0.723261171209483,5.28122773208234,1.28321068841459e-07,1.66729748467937e-06
"ALX3",2.25163385510954,4.08586141189984,1.68427466492955,2.42588782992277,0.0152709894023029,0.041048088668924
"SLC28A1",4.61251583303272,3.00297867781758,1.01752760330902,2.95125033272006,0.00316490296149225,0.0111104981866687
"CXCL13",460.038453467325,3.15261789227094,0.785908452261482,4.01143146278572,6.03516982480848e-05,0.000374393728072154
"FUT6",59.7572268765352,2.74239421780563,0.615147351310027,4.458109446404,8.26856836268561e-06,6.55200094244185e-05
"FBXO43",33.7362909920951,3.21258070529315,0.550792418228605,5.83265237314828,5.45531476542558e-09,9.8217177271215e-08
"HKDC1",566.51791419906,2.00187037685327,0.639214894973776,3.13176428239426,0.00173759320313433,0.00671420366187435
"LRFN2",25.2023955249905,4.15223480091612,1.22503765474273,3.38947524171259,0.000700265320879641,0.00312967051886478
"TBC1D31",436.878362381824,2.10018091154776,0.430476848511823,4.87873138545818,1.06770356261619e-06,1.09944089449549e-05
"ATAD2",2119.14251531784,2.67522123916829,0.459313829640823,5.82438643587169,5.7322800724379e-09,1.02476289564358e-07
"FBXO32",1512.04576126615,2.20708288532904,0.393771764202706,5.60498005690647,2.08278944590226e-08,3.28143549071792e-07
"LHFPL4",164.467280188979,5.53208971851848,1.01368160569956,5.45742340337791,4.83093438137242e-08,6.95148429788551e-07
"BUB1B",408.255019123179,4.16310938768579,0.475784493070121,8.7499896451485,2.13372325493788e-18,2.23443890765949e-16
"NMNAT2",532.408929107069,3.08037663549589,0.716800924053301,4.29739490021477,1.7281715528898e-05,0.000124770488238208
"TMEM171",45.2043910121588,3.12306719853975,0.730501918492183,4.27523476596204,1.90935989206187e-05,0.000136129846895317
"ARSL",741.592670112833,2.26905268406807,0.657595881613972,3.45052751622929,0.00055949212940544,0.00259448422144968
"CCNB2",650.890281412793,3.753443285409,0.459281810332207,8.17241876549403,3.02267222780794e-16,2.23315806759312e-14
"DGKI",50.7148528629492,2.71484216437578,0.6577962233521,4.12717809558266,3.67241977971496e-05,0.000242656067007562
"DPYSL5",10.1201427088103,5.80844668228559,2.11860455268684,2.74163796868993,0.00611336805583115,0.0193245748195194
"MEGF11",394.933339756476,2.04842574307612,0.798029304452622,2.56685529171282,0.0102625430260812,0.0296561512332162
"GRHL3",38.4593211095319,3.0736105001658,0.586942810909982,5.23664391663738,1.63522742925936e-07,2.07162080924317e-06
"GALNT14",324.177593172889,2.9549929055962,0.624972749797213,4.7281947997813,2.26524803711759e-06,2.13163015001474e-05
"RHPN1",885.674831722554,2.37219461752089,0.338572593609141,7.00645788317832,2.44427093016684e-12,8.66463681130105e-11
"XDH",535.508647040533,4.18319986063297,0.633609308796764,6.60217550871679,4.0516742653968e-11,1.13075393404332e-09
"H2BC5",472.860564009382,2.76599010712644,0.353501394861688,7.82455217244241,5.09467215785154e-15,3.00532999203082e-13
"CDC25C",164.049359971853,4.34302970988596,0.510554512027163,8.50649559954315,1.79269405218671e-17,1.58625629912289e-15
"CD1A",674.742881726356,3.78205146804741,0.954705060440775,3.96148677194744,7.44845092556753e-05,0.000448774574240647
"CPA5",12.129902806523,3.77657053799839,0.925212076149185,4.08184310965419,4.46799554052157e-05,0.000287891250901967
"POM121L2",2.4353465272959,3.26494473797712,1.09181168769542,2.99039181827108,0.00278619801969543,0.00998056089622266
"CDA",379.621622791971,2.65357035808735,0.652860074024054,4.0645315338882,4.81290319206431e-05,0.000307114995177507
"SLC5A11",18.7603452587395,2.34217049868548,0.907351769856624,2.58132576195402,0.00984216598393444,0.0286261698620511
"LAD1",2200.94718350268,2.16424627333474,0.364979602483894,5.92977322186174,3.03353350807479e-09,5.79519133521669e-08
"HOXB13",25.610326228605,4.69508482021917,1.28678460104431,3.64869521783893,0.000263575576700001,0.00135491259637116
"CHAF1B",456.368566446122,2.89739007784286,0.376074663290308,7.70429481341113,1.31567791785018e-14,7.29019688995187e-13
"SIM2",14.7103687451052,3.72808735102196,1.18629290830975,3.14263646432296,0.00167433645616542,0.0065127665629239
"CELF3",24.8968958618638,3.37541579099636,0.97433151050994,3.46434017024632,0.00053153389573834,0.00248100455083282
"PGLYRP3",3.44905353807208,2.58485293773657,1.06995632670609,2.41584901478564,0.0156985694299688,0.042024230947087
